"gradeaus"	"geradeaus"
"unsern"	"unseren"
"grader"	"gerader"
"andern"	"anderen"
"dern"	"deren"
"Geuß"	"Geuse"
"Rubein"	"Rubin"
"andern"	"anderen"
"unserm"	"unserem"
"Hülflosigkeit"	"Hilflosigkeit"
"Innern"	"Inneren"
"andern"	"anderen"
"glaub"	"glaube"
"dunkeln"	"dunklen"
"Akkordenfolgen"	"Akkordfolgen"
"gesehn"	"gesehen"
"gestehn"	"gestehen"
"Lieg"	"Liege"
"grade"	"gerade"
"Scharmant"	"Charmant"
"scharmant"	"charmant"
"andern"	"anderen"
"andern"	"anderen"
"Steig"	"Steige"
"Komm"	"Komme"
"komm"	"komme"
"hab"	"habe"
"glaub"	"glaube"
"innern"	"inneren"
"Geh"	"Gehe"
"Rudolfs"	"Rudolphs"
"andern"	"anderen"
"andern"	"anderen"
"jenseit"	"jenseits"
"licht"	"Licht"
"fürbaß"	"fürbass"
"jenseit"	"jenseits"
"geht's"	"geht_es"
"gesehn"	"gesehen"
"gestehn"	"gestehen"
"andern"	"anderen"
2024-06-07 22:39:38 - Log message for  ../corpus/Literatur-Storm,-Theodor/tg240.conllu_0
"Nordwest"	"Nordwesten"
"zweien"	"zwei"
"geh"	"gehe"
"Haus<"	"Haus"
"Mordwetter.<"	"Mordwetter"
"'s"	"es"
"geh"	"gehe"
"konnt"	"konnte"
"wär"	"wäre"
"'s"	"es"
"gibt's"	"gibt_es"
"hab"	"habe"
"heut"	"heute"
"'s"	"es"
"heut"	"heute"
"wippelt"	"wild"
"Zehen"	"Zehn"
"hab"	"habe"
"Papierdüten"	"Papiertüten"
"hat's"	"hat_es"
"heut"	"heute"
"zünd"	"zünde"
"koch"	"Koch"
"Solltst"	"Solltest"
"streit"	"Streit"
"vergeß"	"vergeße"
"wird's"	"wird_es"
"grad"	"gerade"
"Erzähl's"	"Erzähl"
"hab's"	"habe_es"
"seh"	"sehe"
"heut"	"heute"
"ging's"	"ging_es"
"ner"	"einer"
"konnt"	"konnte"
"Kathi<"	"Kate"
"zeigen!<"	"zeigen"
"Kathi!<"	"Kate"
"fang"	"fange"
"Papa!<"	"Papa"
"eh"	"ehe"
"'s"	"es"
"glaub"	"glaube"
"gab's"	"gab_es"
"merk"	"merke"
"'s"	"es"
"fest-erzählen"	"Fest-Erzählen"
"um's"	"um_das"
"willen"	"Willen"
"heut"	"heute"
"versteh's"	"verstehe_es"
"sag"	"sage"
"Schühchen"	"Scheuchen"
"beiseit"	"beiseite"
"Kaffeedütchens"	"Kaffeedeutchens"
"daraufgesetzten"	"daraufgesetzt"
"trag"	"trage"
"heut"	"heute"
"Erneste"	"Ernste"
"heut"	"heute"
"Sturmeshauch"	"Sturmshauch"
"Komm"	"Komme"
"andre"	"andere"
"sag"	"sage"
"willen"	"Willen"
"Allbarmherziger"	"Ollbarmherziger"
"Hülflosigkeit"	"Hilflosigkeit"
"andern"	"anderen"
"willen"	"Willen"
"schweig"	"schweige"
"hab"	"habe"
"trocknen"	"trockenen"
"andern"	"anderen"
"geh"	"gehe"
"hab"	"habe"
"graden"	"geraden"
"willen"	"Willen"
"geh"	"gehe"
"Küh"	"Kühe"
"andern"	"anderen"
"Nordwest"	"Nordwesten"
"Kooge"	"Koog"
"Wehle"	"Welle"
"Wehle"	"Welle"
"Kooge"	"Koog"
"Masse"	"Maße"
"danebenstehenden"	"danebenstehend"
"Ohre"	"Ohr"
"andern"	"anderen"
"Psyche!<"	"Psyche"
"'s"	"es"
"emportrug?<"	"emportrug"
"Apulejus"	"Apuleius"
"Nahmen"	"Namen"
"zurückgegeben!<"	"zurückgegeben"
"Innern"	"Inneren"
"'s"	"es"
"'s"	"es"
"ist's"	"ist_es"
"Statt"	"Stadt"
"redst"	"redest"
"andre"	"andere"
"Glaub"	"Glaube"
"eignen"	"eigenen"
"Ruh"	"Ruhe"
"Schlänglein"	"Schlanglein"
"andre"	"andere"
"Ohre"	"Ohr"
"hieher"	"hierher"
"andern"	"anderen"
"hab"	"habe"
"andern"	"anderen"
"rat"	"Rat"
"glaub"	"glaube"
"derweile"	"derweil"
"andern"	"anderen"
2024-06-07 22:40:13 - Log message for  ../corpus/Literatur-Raabe,-Wilhelm/tg157.conllu_0
"Goethen"	"Goten"
"Thiers"	"Tiers"
"                                    "	""
"Everstein"	"Verstein"
"mal"	"Mal"
"Everstein"	"Verstein"
"Everstein"	"Verstein"
"ist's"	"ist_es"
"fahr"	"fahre"
"Everstein"	"Verstein"
"dunkeln"	"dunklen"
"Schweif"	"Schweife"
"bettete"	"betete"
"Everstein"	"Verstein"
"Everstein"	"Verstein"
"Mach"	"Mache"
"Fritschen"	"Frischen"
"man's"	"man_es"
"rauszulangen"	"raufzulangen"
"edeln"	"edlen"
"siebenzehnhundertzwanzig"	"Siebenzehnhundertzwanzig"
"itzigen"	"jetzigen"
"Papste"	"Papst"
"galgen"	"Galgen"
"bedencken"	"bedenken"
"kloster"	"Kloster"
"solte"	"sollte"
"allerunglückseligste"	"unglückseligste"
"seyn"	"sein"
"Everstein"	"Verstein"
"Dreingreifen"	"Dringreifen"
"war's"	"war_es"
"geradeweg"	"Geradeweg"
"kuriösen"	"kuriosen"
"freiesten"	"freisten"
"mal"	"Mal"
"Schandliste"	"Schandeliste"
"hab"	"habe"
"halt"	"halte"
"mal!<"	"mal"
"Everstein"	"Verstein"
"mal"	"Mal"
"heb"	"hebe"
"komm"	"komme"
"mal"	"Mal"
"Komm"	"Komme"
"ignorantine"	"Ignorantin"
"Everstein"	"Verstein"
"unserige"	"unsrige"
"heißt's"	"heißt"
"Everstein"	"Verstein"
"'s"	"es"
"Mach"	"Mache"
"Everstein"	"Verstein"
"Everstein"	"Verstein"
"Everstein"	"Verstein"
"Geschlechte"	"Geschlecht"
"wenn's"	"wenn_es"
"Everstein"	"Verstein"
"erhuben"	"erhoben"
"allermöglichst"	"möglichst"
"Everstein"	"Verstein"
"Trocknen"	"Trockenen"
"Seh"	"Sehe"
"Damen!<"	"Damen"
"kann's"	"kann_es"
"Everstein"	"Verstein"
"Geh"	"Gehe"
"Everstein"	"Verstein"
"indian"	"Indian"
"Jungens"	"Jungen"
"Everstein"	"Verstein"
"war's"	"war_es"
"Komm"	"Komme"
"wat"	"was"
"sehn"	"sehen"
"mal"	"Mal"
"Vadder"	"Vader"
"sprüht's"	"sprüht"
"Asia"	"Asien"
"allwo"	"wo"
"Everstein"	"Verstein"
"mal"	"Mal"
"ist's"	"ist_es"
"derweilen"	"derweil"
"ist's"	"ist_es"
"holperichten"	"holperigen"
"Everstein"	"Verstein"
"wat"	"was"
"verstudiert"	"studiert"
"Zeig"	"Zeige"
"Bröder"	"Brüder"
"mal"	"Mal"
"reinewegs"	"reineweg"
"Everstein"	"Verstein"
"ser"	"sehr"
"mal"	"Mal"
"Everstein"	"Verstein"
"der's"	"der_es"
"Komm"	"Komme"
"Everstein"	"Verstein"
"mal"	"Mal"
"früh<"	"früh"
"nen"	"einen"
"ist's"	"ist_es"
"jetzo"	"jetzt"
"größester"	"Größester"
"Zugen"	"Zügen"
"war's"	"war_es"
"Hinterkopfe"	"Hinterkopf"
"Everstein"	"Verstein"
"Düt"	"Duett"
"Minschen"	"Menschen"
"Everstein"	"Verstein"
"mamsellen"	"Mamsellen"
"Schnuck-Puckelig"	"Schnuck-buckelig"
"Everstein"	"Verstein"
"mal"	"Mal"
"mal"	"Mal"
"mal"	"Mal"
"Schad't"	"Schad"
"wenn's"	"wenn_es"
"Gesichterchen"	"Gesichthärchen"
"darf's"	"darf_es"
"Everstein"	"Verstein"
"mal"	"Mal"
"Bleib"	"Bleibe"
"ist's"	"ist_es"
"Muskate"	"Muskat"
"Everstein"	"Verstein"
"Everstein"	"Verstein"
"Everstein"	"Verstein"
"wenn's"	"wenn_es"
"hat's"	"hat_es"
"Vater!<"	"Vater"
"Everstein"	"Verstein"
"antun<"	"antun"
"mal"	"Mal"
"mal"	"Mal"
"weiterfort"	"Weiterfort"
"mal"	"Mal"
"wie's"	"wie_es"
"Everstein"	"Verstein"
"Halt's"	"Halte_es"
"mal"	"Mal"
"mal"	"Mal"
"mal"	"Mal"
"weis"	"weiß"
"Everstein"	"Verstein"
"Bröder"	"Brüder"
"soll's"	"soll_es"
"Everstein"	"Verstein"
"Komm"	"Komme"
"mal"	"Mal"
"Bettsponde"	"Bettspond"
"mal"	"Mal"
"komm"	"komme"
"Everstein"	"Verstein"
"licht"	"Licht"
"Everstein"	"Verstein"
"Everstein"	"Verstein"
"Grotes"	"Grates"
"one"	"ohne"
"touch"	"Touch"
"nature"	"Natur"
"kin"	"kein"
"Mondenlicht"	"Mondlicht"
"mal"	"Mal"
"mal"	"Mal"
"daselbsten"	"daselbst"
"niederbaumeln"	"Niederbaumeln"
"Unserigen"	"Unsrigen"
"dasselbige"	"dasselbe"
"Everstein"	"Verstein"
"voraufgeahnt"	"vorausgeahnt"
"mal"	"Mal"
"Menschheit<"	"Menschheit"
"mal"	"Mal"
"Everstein"	"Verstein"
"mancht"	"manch"
"Komm"	"Komme"
"mal"	"Mal"
"Everstein"	"Verstein"
"hat's"	"hat_es"
"ist's"	"ist_es"
"polis"	"πολις"
"relis"	"Reli"
"Everstein"	"Verstein"
"Everstein"	"Verstein"
"mal"	"Mal"
"fist"	"Fist"
"verschmauchten"	"schmauchten"
"Everstein"	"Verstein"
"'s"	"es"
"vermittelst"	"vermittels"
"Everstein"	"Verstein"
"abgesehnt"	"abgesahnt"
"Everstein"	"Verstein"
"komm"	"komme"
"Everstein"	"Verstein"
"Antichrists"	"Antichristen"
"Everstein"	"Verstein"
"wie's"	"wie_es"
"glaub"	"glaube"
"Everstein"	"Verstein"
"Hanstoffel"	"Hahnstoffel"
"Just<"	"Just"
"Junge<"	"Junge"
"war's"	"war_es"
"Just<"	"Just"
"mal"	"Mal"
"Töffel!<"	"Töffel"
"mal"	"Mal"
"mal"	"Mal"
"mal"	"Mal"
"Bröder"	"Brüder"
"Bauer<"	"Bauer"
"course"	"Kurse"
"Glaub"	"Glaube"
"sollte!<"	"sollte"
"probier's"	"probier"
"mach"	"mache"
"jetzo"	"jetzt"
"teuern"	"teuren"
"mal"	"Mal"
"Hinterwalde"	"Hinterwald"
"bankerotte"	"Bankerotte"
"mal"	"Mal"
"Allerinnerste"	"Innerste"
"willen"	"Willen"
"mal"	"Mal"
"verdudele"	"dudele"
"Heinzen"	"Heinz"
"Schweine!<"	"Schweine"
"kannte.<"	"kannte"
"jetzo"	"jetzt"
"Everstein"	"Verstein"
"Everstein"	"Verstein"
"Bröder"	"Brüder"
"Ellendt"	"Elend"
"ser"	"sehr"
"theos"	"ϑεος"
"ilastheti"	"ίλασϑητι"
"moi"	"μοι"
"to"	"τω"
"amartolo<"	"άμαρτωλω‹"
"nimm's"	"nimm_es"
"Hinterkopfe"	"Hinterkopf"
"waret"	"wart"
"male"	"Male"
"Eggeling"	"Eggelich"
"größeste"	"grüßest"
"Schütt"	"Schütte"
"Just!<"	"Just"
"willen"	"Willen"
"allervolkreichste"	"volkreichste"
"Stump"	"stumm"
"größesten"	"Grüßesten"
"male"	"Male"
"Fiber"	"Fieber"
"Jetzo"	"Jetzt"
"festschwatzen"	"Festschwatzen"
"Everstein"	"Verstein"
"allerbedenklichsten"	"bedenklichsten"
"Zehen"	"Zehn"
"ignorantine"	"Ignorantin"
"condition"	"Kondition"
"ignorantine"	"Ignorantin"
"Everstein"	"Verstein"
"pele-mele"	"pelemele"
"aversion"	"Aversion"
"waret"	"wart"
"eh"	"ehe"
"eh"	"ehe"
"haie"	"Heye"
"Vagabonden"	"Vagabunden"
"madame"	"Madame"
"baronne"	"Barone"
"Everstein"	"Verstein"
"ignorantine"	"Ignorantin"
"pressentiment"	"Pressentiment"
"changer"	"Change"
"hasard"	"Hasard"
"pardon"	"Pardon"
"hasard"	"Hasard"
"madame"	"Madame"
"baronne"	"Barone"
"Everstein"	"Verstein"
"garni"	"Garne"
"ignorantine"	"Ignorantin"
"komm"	"komme"
"setz"	"setze"
"greif"	"greife"
"verruiniert"	"ruiniert"
"sag's"	"sage_es"
"willen"	"Willen"
"Sauere"	"Saure"
"bankerottes"	"Bankerottes"
"roheste"	"rohste"
"that"	"tat"
"Everstein"	"Verstein"
"durcheinanderspielen"	"Durcheinanderspielen"
"Everstein"	"Verstein"
"Everstein"	"Verstein"
"nimm's"	"nimm_es"
"liebschaft"	"Liebschaft"
"Everstein"	"Verstein"
"Langreuter!<"	"Langereuter"
"Everstein"	"Verstein"
"Everstein"	"Verstein"
"edeln"	"edlen"
"Absatze"	"Absatz"
"dunkeln"	"dunklen"
"Everstein"	"Verstein"
"madame"	"Madame"
"Everstein"	"Verstein"
"zerringend"	"ringend"
"verschie"	"schier"
"geziemlichen"	"Geziemlichen"
"Everstein"	"Verstein"
"Langerweile"	"Langeweile"
"Langerweile"	"Langeweile"
"ignorantine"	"Ignorantin"
"plain"	"plein"
"terms"	"Terms"
"bleib"	"bleibe"
"maniere"	"moniere"
"Mademoiselle?<"	"Mademoiselle"
"madame"	"Madame"
"baronne"	"Barone"
"besorgen.<"	"besorgen"
"mer"	"mehr"
"madame"	"Madame"
"madame"	"Madame"
"ignorantine"	"Ignorantin"
"Everstein"	"Verstein"
"Atlantic"	"Atlantik"
"Hinterwalde"	"Hinterwald"
"Everstein"	"Verstein"
"Everstein"	"Verstein"
"mal"	"Mal"
"Gesundeste"	"Gesündeste"
"sein.<"	"sein"
"aufwuchs<"	"aufwuchs"
"Everstein"	"Verstein"
"Geschlechte"	"Geschlecht"
"ist's"	"ist_es"
"ist's"	"ist_es"
"dasselbige"	"dasselbe"
"Everstein"	"Verstein"
"dunkeln"	"dunklen"
"mal"	"Mal"
"wenn's"	"wenn_es"
"kann's"	"kann_es"
"Komm"	"Komme"
"Everstein"	"Verstein"
"behülflich"	"behilflich"
"'s"	"es"
"mal"	"Mal"
"heikeln"	"heiklen"
"gesundeste"	"gesündeste"
"'s"	"es"
"Ohre"	"Ohr"
"Everstein"	"Verstein"
"Regsten"	"Regesten"
"bin's"	"bin_es"
"mal"	"Mal"
"Jahren!"	"Jahren"
"lief's"	"lief_es"
"Everstein"	"Verstein"
"Och"	"Auch"
"honey"	"Honey"
"predigt"	"Predigt"
"Vagabondenkönig"	"Vagabundenkönig"
"Everstein"	"Verstein"
"cucumber"	"Kukumer"
"Och"	"Auch"
"faix"	"feix"
"story"	"Story"
"nen"	"einen"
"that"	"tat"
"Everstein"	"Verstein"
"Finkenrode"	"Finkenrote"
"Finkenrode"	"Finkenrote"
"Fang"	"Fange"
"Whu"	"Who"
"Everstein"	"Verstein"
"Everstein"	"Verstein"
"Mietze"	"Mieze"
"Finkenrode"	"Finkenrote"
"gentlemen"	"Gentlemen"
"bankerotten"	"bankrotten"
"Finkenrode"	"Finkenrote"
"Finkenrode"	"Finkenrote"
"Eßbare"	"eßbare"
"Everstein"	"Verstein"
"mal"	"Mal"
"Statt"	"Stadt"
"Finkenrode"	"Finkenrote"
"Finkenrode"	"Finkenrote"
"Finkenrode"	"Finkenrote"
"Finkenrode"	"Finkenrote"
"nen"	"einen"
"nen"	"einen"
"kaltwerden"	"Kaltwerden"
"mal"	"Mal"
"Finkenrode"	"Finkenrote"
"Finkenrode"	"Finkenrote"
"och"	"auch"
"faix"	"feix"
"wie's"	"wie_es"
"betreff"	"Betreff"
"Lustren"	"Lustre"
"Och"	"Auch"
"honey"	"Honey"
"mal"	"Mal"
"mal"	"Mal"
"gekauft!<"	"gekauft"
"Och"	"Auch"
"dermalige"	"damalige"
"Everstein"	"Verstein"
"Everstein"	"Verstein"
"Finkenrode"	"Finkenrote"
"Everstein"	"Verstein"
"komm"	"komme"
"illegante"	"elegante"
"mal"	"Mal"
"mal"	"Mal"
"feilzuhaben"	"Feilzuhaben"
"Everstein"	"Verstein"
"Everstein"	"Verstein"
"Finkenrode"	"Finkenrote"
"Treu"	"Treue"
"Everstein"	"Verstein"
"hab"	"habe"
"Everstein"	"Verstein"
"unserm"	"unserem"
"Warneke"	"Warnecke"
"mal"	"Mal"
"mach"	"mache"
"Warneke"	"Warnecke"
"honey"	"Honey"
"mal"	"Mal"
"Warneke"	"Warnecke"
"niemalen"	"niemals"
"vermittelst"	"vermittels"
"vermittelst"	"vermittels"
"Warneke"	"Warnecke"
"betitulieren"	"Bettitulieren"
"Jungens"	"Jungen"
"Herre"	"Herr"
"Warneke"	"Warnecke"
"mal"	"Mal"
"Warneke"	"Warnecke"
"Finkenrode"	"Finkenrote"
"Finkenrode"	"Finkenrote"
"Finkenrode"	"Finkenrote"
"Warneke"	"Warnecke"
"jetzo"	"jetzt"
"mal"	"Mal"
"du!<"	"du"
"wissen's"	"wissen_es"
"Everstein"	"Verstein"
"Finkenrode"	"Finkenrote"
"Everstein"	"Verstein"
"einträchtiglich"	"einträchtig"
"teuern"	"teuren"
"Everstein"	"Verstein"
"Komm"	"Komme"
"mal"	"Mal"
"herumkrochest"	"herumkrochst"
"niemalen"	"niemals"
"mal"	"Mal"
"Musjeh"	"Musje"
"Streu"	"Streue"
"sorge"	"Sorge"
"Everstein"	"Verstein"
"bring"	"bringe"
"mal"	"Mal"
"Everstein"	"Verstein"
"Eräußerungen"	"Ehräußerungen"
"reinewegs"	"reineweg"
"Ohre"	"Ohr"
"sorge"	"Sorge"
"mal"	"Mal"
"Everstein"	"Verstein"
"wunders"	"Wunders"
"wird's"	"wird_es"
"komm"	"komme"
"Statt"	"Stadt"
"ist's"	"ist_es"
"Wunsche"	"Wünsche"
"Everstein"	"Verstein"
"Mondenlicht"	"Mondlicht"
"Och"	"Auch"
"arrah"	"Ara"
"arrah"	"Ara"
"man's"	"man_es"
"Dinte"	"Tinte"
"'s"	"es"
"Förster?<"	"Förster"
"geh"	"gehe"
"sag"	"sage"
"'s"	"es"
"jetzo"	"jetzt"
"mal"	"Mal"
"kuriosererweise"	"kurioserweise"
"Everstein"	"Verstein"
"jetzo"	"jetzt"
"derweile"	"derweil"
"Komm"	"Komme"
"honey"	"Honey"
"Komm"	"Komme"
"Everstein"	"Verstein"
"vermittelst"	"vermittels"
"Everstein"	"Verstein"
"nicht!<"	"nicht"
"Faix"	"Feix"
"och"	"auch"
"arrah"	"Ara"
"Zeitung<"	"Zeitung"
"soll's"	"soll_es"
"Finkenrode"	"Finkenrote"
"Everstein"	"Verstein"
"unrecht"	"Unrecht"
"Och"	"Auch"
"honey"	"Honey"
"komm"	"komme"
"allergrößesten"	"allergrößsten"
"zweien"	"zwei"
"Warneke"	"Warnecke"
"Everstein"	"Verstein"
"war's"	"war_es"
"will's"	"will_es"
"eh"	"ehe"
"geh"	"gehe"
"Ästhetica"	"Ästhetik"
"mal"	"Mal"
"kann's"	"kann_es"
"Everstein"	"Verstein"
"Beihülfe"	"Beihilfe"
"war's"	"war_es"
"Irene!<"	"Iren"
"Everstein"	"Verstein"
"kümmert's"	"kümmert"
"'s"	"es"
"Everstein"	"Verstein"
"freieste"	"freiste"
"Everstein"	"Verstein"
"Everstein"	"Verstein"
"ist's"	"ist_es"
"Bröder"	"Brüder"
"Everstein"	"Verstein"
"Everstein"	"Verstein"
"wohnen!<"	"wohnen"
"möchtest.<"	"möchtest"
"Everstein"	"Verstein"
"Komm"	"Komme"
"wünschen.<"	"wünschen"
"Everstein"	"Verstein"
"Everstein"	"Verstein"
"komm"	"komme"
"Everstein"	"Verstein"
"hat's"	"hat_es"
"komm"	"komme"
"Komm"	"Komme"
"ist's"	"ist_es"
"hervorzirpende"	"hervorzirpend"
"jetzo"	"jetzt"
"Mensche"	"Mensch"
"Klocke"	"Glocke"
"zwölfe"	"Zwölf"
"jetzo"	"jetzt"
"mal"	"Mal"
"allermöglichstes"	"möglichstes"
"so.<"	"so"
"Alte!<"	"Alte"
"l'autre"	"lautere"
"vaurien"	"Vaurien"
"ignorantine"	"Ignorantin"
"Everstein"	"Verstein"
"ging's"	"ging_es"
"'s"	"es"
"Everstein"	"Verstein"
"währschafter"	"Währschaft"
"Finkenrode"	"Finkenrote"
"Finkenrode"	"Finkenrote"
"Everstein"	"Verstein"
"ist's"	"ist_es"
"Dinte"	"Tinte"
"Dinte"	"Tinte"
"Ohre"	"Ohr"
"expressen"	"Expressen"
"zupaß"	"zupass"
"Sag"	"Sage"
"mal"	"Mal"
"zweien"	"zwei"
"mich!<"	"mich"
"nicht!<"	"nicht"
"Tillenbrinke"	"Telenbrinke"
"vermalhört"	"Vermalhort"
"Prostemahlzeit"	"Prostmahlzeit"
"geh"	"gehe"
"Tillenbrink"	"Telenbrink"
"Lämmerkamp"	"Lämmerkamm"
"Tillenbrink"	"Telenbrink"
"Bröder"	"Brüder"
"Dintenfasse"	"Tintenfasse"
"pres"	"press"
"bains"	"Beins"
"Eh"	"Ehe"
"mal"	"Mal"
"V'la"	"Fla"
"vermittelst"	"vermittels"
"ignorantine"	"Ignorantin"
"Everstein"	"Verstein"
"hab"	"habe"
"übeln"	"Übeln"
"Zivilles"	"Ziviles"
"Everstein"	"Verstein"
"gehört.<"	"gehört"
"Tillenbrink"	"Telenbrink"
"willen"	"Willen"
"Everstein"	"Verstein"
"zusammengeknitterte"	"zusammengeknittert"
"meisten!<"	"meisten"
"komm"	"komme"
"Tillenbrink"	"Telenbrink"
"Fremd"	"Fremde"
"Richteweg"	"Richtweg"
"bekamet"	"bekamt"
"Everstein"	"Verstein"
"Hol"	"Hole"
"Hol"	"Hole"
"Wat"	"Was"
"seh"	"sehe"
"mal"	"Mal"
"mal"	"Mal"
"jetzo"	"jetzt"
"mal"	"Mal"
"Mensche"	"Mensch"
"Everstein"	"Verstein"
"Gewölke"	"Gewölk"
"nacht"	"Nacht"
"mal"	"Mal"
"'s"	"es"
"hab"	"habe"
"mir's"	"mir_es"
"mal"	"Mal"
"wird's"	"wird_es"
"jetzo"	"jetzt"
"                                       "	""
"mal"	"Mal"
"jetzo"	"jetzt"
"betitulieren"	"Bettitulieren"
"Fischkasten!<"	"Fischkasten"
"jetzo"	"jetzt"
"Klaus!<"	"Klause"
"zogest"	"zogst"
"Hol"	"Hole"
"wird's"	"wird_es"
"Gewölke"	"Gewölk"
"sprecht's"	"sprecht"
"Malör"	"Maler"
"hab"	"habe"
"jetzo"	"jetzt"
"unterwegens"	"unterwegs"
"Everstein"	"Verstein"
"ward"	"wurde"
"Wunderzeychen"	"Wunderzeichen"
"Everstein"	"Verstein"
"Everstein"	"Verstein"
"Everstein"	"Verstein"
"Käfichts"	"Käfigs"
"Everstein"	"Verstein"
"Everstein"	"Verstein"
"war's"	"war_es"
"Komm"	"Komme"
"ist's"	"ist_es"
"Everstein"	"Verstein"
"stewardess"	"Stewardess"
"mal"	"Mal"
"aufwärtsdrehen"	"Aufwärtsdrehen"
"zurück?<"	"zurück"
"Everstein"	"Verstein"
"Bröder"	"Brüder"
"Everstein"	"Verstein"
"mal"	"Mal"
"Everstein"	"Verstein"
"Everstein"	"Verstein"
"Everstein"	"Verstein"
"Everstein"	"Verstein"
"Komm"	"Komme"
"ist's"	"ist_es"
"Everstein"	"Verstein"
"'s"	"es"
"bleib"	"bleibe"
"Everstein"	"Verstein"
"Manuskriptum"	"Manaskriptum"
"Everstein"	"Verstein"
"Everstein"	"Verstein"
2024-06-07 22:40:14 - Log message for  ../corpus/Literatur-Storm,-Theodor/tg265.conllu_0
"Mach"	"Mache"
"dunkeln"	"dunklen"
"andern"	"anderen"
2024-06-07 22:40:27 - Log message for  ../corpus/droro_e1/Schopenhauer_Johanna_Die_Tante.conllu_0
"young"	"Young"
"show"	"Show"
"seal"	"Seal"
"were"	"wäre"
"faults"	"fautes"
"SHAKESPEARES"	"Shakespaares"
"All's"	"Alles"
"that"	"tat"
"ends"	"Endes"
"Act"	"Akt"
"Scene"	"Szene"
"sechszehn"	"sechzehn"
"siebenzehn"	"Siebenzehn"
"Kabinets"	"Kabinetts"
"todtkranke"	"totkranke"
"Kleeborn"	"Kleeboren"
"verwaiseten"	"verwaisten"
"anthun"	"antun"
"Muthe"	"Mute"
"erstenmale"	"erstenmal"
"tödtlich"	"tödlich"
"Langerweile"	"Langeweile"
"ward"	"wurde"
"andern"	"anderen"
"Muthe"	"Mute"
"trübseelig"	"trübselig"
"draussen"	"draußen"
"weis"	"weiß"
"weis"	"weiß"
"erwiederte"	"erwiderte"
"gieng"	"ging"
"blos"	"bloß"
"heisses"	"heißes"
"Thränchen"	"Tränchen"
"Huth"	"Hut"
"Huth"	"Hut"
"draussen"	"draußen"
"Lieutenant"	"Leutnant"
"unwiederstehlichste"	"unwiderstehlichste"
"Thränen"	"Tränen"
"Thüre"	"Türe"
"beinah"	"beinahe"
"fiengen"	"fingen"
"Huth"	"Hut"
"Andern"	"Anderen"
"Kirchthüre"	"Kirchtüre"
"Huth"	"Hut"
"Studiren"	"Studieren"
"Dinstag"	"Dienstag"
"Kassino"	"Kasino"
"zwoten"	"zweiten"
"engagirt"	"engagiert"
"Noth"	"Not"
"adliche"	"adlige"
"erwiederte"	"erwiderte"
"jezt"	"jetzt"
"nöthig"	"nötig"
"Gieb"	"Gib"
"behofmeistern"	"Behufmeistern"
"Noth"	"Not"
"Kleeborn"	"Kleeboren"
"seeligen"	"seligen"
"jezt"	"jetzt"
"thue"	"tue"
"Theil"	"Teil"
"heurathe"	"heirate"
"that"	"tat"
"Obristens"	"Obristen"
"Obristens"	"Obristen"
"häckeln"	"häkeln"
"nothwendig"	"notwendig"
"Thüre"	"Türe"
"erwiederte"	"erwiderte"
"jezt"	"jetzt"
"ausstudirt"	"ausstudiert"
"examiniren"	"examinieren"
"heurathet"	"heiratet"
"jezt"	"jetzt"
"Kabinet"	"Kabinett"
"Zim"	"Ziem"
"mer"	"mehr"
"weissen"	"weißen"
"seltner"	"seltener"
"Andern"	"Anderen"
"eigenthümlichen"	"eigentümlichen"
"Lebensgluth"	"Lebensglut"
"dunkeln"	"dunklen"
"Uebrigens"	"Übrigens"
"funfzig"	"fünfzig"
"stüzte"	"stützte"
"Kassino"	"Kasino"
"Parthiechen"	"Partichen"
"ermuthigend"	"ermutigend"
"jezt"	"jetzt"
"Virnot"	"Viernot"
"unsrer"	"unserer"
"athmend"	"atmend"
"Virnot"	"Viernot"
"Thau"	"Tau"
"jezt"	"jetzt"
"nehmlichen"	"nämlichen"
"Thüre"	"Türe"
"Virnot"	"Viernot"
"Beisammenseyns"	"Beisammenseins"
"erwiederte"	"erwiderte"
"l'ai"	"Lai"
"excellent"	"exzellent"
"portrait"	"Portrait"
"Ihro"	"Ihre"
"Virnot"	"Viernot"
"seyn"	"sein"
"jezt"	"jetzt"
"unsrer"	"unserer"
"jezt"	"jetzt"
"theuern"	"teuren"
"jezt"	"jetzt"
"unsern"	"unseren"
"jezt"	"jetzt"
"Virnot"	"Viernot"
"unsre"	"unsere"
"thun"	"tun"
"Virnot"	"Viernot"
"vermuthen"	"vermuten"
"nothwendig"	"notwendig"
"willen"	"Willen"
"Gemüth"	"Gemüt"
"Virnot"	"Viernot"
"andern"	"anderen"
"Virnot"	"Viernot"
"haus"	"Haus"
"jezt"	"jetzt"
"Ihro"	"Ihre"
"unsre"	"unsere"
"Accent"	"Akzent"
"eh"	"ehe"
"Ihro"	"Ihre"
"Noth"	"Not"
"Virnot"	"Viernot"
"Noth"	"Not"
"Eh"	"Ehe"
"erwiederte"	"erwiderte"
"größtentheils"	"größtenteils"
"Kleeborn"	"Kleeboren"
"theuersten"	"teuersten"
"Ihro"	"Ihre"
"unsern"	"unseren"
"unsre"	"unsere"
"Kleeborn"	"Kleeboren"
"besizt"	"besitzt"
"Huth"	"Hut"
"unsrer"	"unserer"
"Kleeborn"	"Kleeboren"
"Ueberall"	"Überall"
"Mistrauen"	"Misstrauen"
"Kleeborn"	"Kleeboren"
"ward"	"wurde"
